,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Avg-Book-Rating
1037,Pagan Babies,Elmore Leonard,2002,HarperTorch,http://images.amazon.com/images/P/0060008776.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060008776.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060008776.01.LZZZZZZZ.jpg,1.2432432432432432
1419,A Pirate Looks at Fifty,Jimmy Buffett,1999,Fawcett Books,http://images.amazon.com/images/P/0449223345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449223345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449223345.01.LZZZZZZZ.jpg,1.2424242424242424
862,The Temple of My Familiar,Alice Walker,1990,Pocket,http://images.amazon.com/images/P/0671683993.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671683993.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671683993.01.LZZZZZZZ.jpg,1.2419354838709677
2504,L.A. Requiem,ROBERT CRAIS,2000,Ballantine Books,http://images.amazon.com/images/P/0345434471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345434471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345434471.01.LZZZZZZZ.jpg,1.2413793103448276
2691,"Protein Power: The High-Protein/Low Carbohydrate Way to Lose Weight, Feel Fit, and Boost Your Health-in Just Weeks!",Michael R. Eades,1998,Bantam Books,http://images.amazon.com/images/P/0553574752.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574752.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574752.01.LZZZZZZZ.jpg,1.2413793103448276
1166,Terminal,Colin Forbes,1996,Trans-Atlantic Publications,http://images.amazon.com/images/P/033028813X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/033028813X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/033028813X.01.LZZZZZZZ.jpg,1.2407407407407407
1172,The Tenth Justice,Brad Meltzer,1998,Warner Books,http://images.amazon.com/images/P/0446606243.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446606243.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446606243.01.LZZZZZZZ.jpg,1.2391304347826086
723,The Cat Who Sang for the Birds (Cat Who... (Paperback)),Lilian Jackson Braun,1999,Jove Books,http://images.amazon.com/images/P/051512463X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051512463X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051512463X.01.LZZZZZZZ.jpg,1.2380952380952381
2356,Message from Nam,Danielle Steel,1991,Dell,http://images.amazon.com/images/P/0440209412.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440209412.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440209412.01.LZZZZZZZ.jpg,1.2380952380952381
2428,Crazy for You,Jennifer Crusie,1999,St Martins Pr,http://images.amazon.com/images/P/0312198493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312198493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312198493.01.LZZZZZZZ.jpg,1.2337662337662338
1651,Imitation in Death (Eve Dallas Mysteries (Paperback)),J. D. Robb,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425191583.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425191583.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425191583.01.LZZZZZZZ.jpg,1.2325581395348837
554,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books,http://images.amazon.com/images/P/0345380371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345380371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345380371.01.LZZZZZZZ.jpg,1.232
2800,Orchid Blues (Holly Barker Novels (Paperback)),Stuart Woods,2002,Signet Book,http://images.amazon.com/images/P/0451206711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451206711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451206711.01.LZZZZZZZ.jpg,1.2307692307692308
1776,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,2001,Ecco,http://images.amazon.com/images/P/0060934913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060934913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060934913.01.LZZZZZZZ.jpg,1.2307692307692308
337,Angle of Repose (Contemporary American Fiction),Wallace Stegner,1992,Penguin Books,http://images.amazon.com/images/P/014016930X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014016930X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014016930X.01.LZZZZZZZ.jpg,1.2307692307692308
2631,Whirlwind (The X-Files),Charles Grant,1995,HarperEntertainment,http://images.amazon.com/images/P/0061054151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061054151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061054151.01.LZZZZZZZ.jpg,1.2307692307692308
1145,Gap Creek: The Story of a Marriage,Robert Morgan,2001,Touchstone,http://images.amazon.com/images/P/074322535X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074322535X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074322535X.01.LZZZZZZZ.jpg,1.2285714285714286
1375,Silent Treatment,Michael Palmer,1996,Bantam Books,http://images.amazon.com/images/P/0553572210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572210.01.LZZZZZZZ.jpg,1.2264150943396226
2584,Homeplace,Anne Rivers Siddons,1988,Ballantine Books,http://images.amazon.com/images/P/0345354575.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345354575.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345354575.01.LZZZZZZZ.jpg,1.2258064516129032
1766,You Belong to Me and Other True Cases (Ann Rule's Crime Files: Vol. 2),Ann Rule,1994,Pocket,http://images.amazon.com/images/P/0671793543.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671793543.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671793543.01.LZZZZZZZ.jpg,1.2258064516129032
1579,The Deep End of the Ocean,Jacquelyn Mitchard,1997,New Amer Library,http://images.amazon.com/images/P/0451186923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451186923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451186923.01.LZZZZZZZ.jpg,1.2231404958677685
1423,Koko,Peter Straub,1988,Penguin USA,http://images.amazon.com/images/P/0525246606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525246606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525246606.01.LZZZZZZZ.jpg,1.2222222222222223
2176,Impulse,Catherine Coulter,2001,Signet Book,http://images.amazon.com/images/P/0451204301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451204301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451204301.01.LZZZZZZZ.jpg,1.2222222222222223
1749,A Cold Heart (Alex Delaware Novels (Paperback)),JONATHAN KELLERMAN,2003,Ballantine Books,http://images.amazon.com/images/P/0345452569.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345452569.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345452569.01.LZZZZZZZ.jpg,1.21875
2127,The Right Hand of Evil,John Saul,1999,Ballantine Books,http://images.amazon.com/images/P/0345433165.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345433165.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345433165.01.LZZZZZZZ.jpg,1.2173913043478262
1624,The List,Steven Paul Martini,1997,Putnam Pub Group,http://images.amazon.com/images/P/0399142614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399142614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399142614.01.LZZZZZZZ.jpg,1.2173913043478262
2131,Dazzle,Judith Gould,1994,Onyx Books,http://images.amazon.com/images/P/0451401182.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451401182.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451401182.01.LZZZZZZZ.jpg,1.2162162162162162
1230,The Third Twin,Ken Follett,1997,Fawcett Books,http://images.amazon.com/images/P/0449227421.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449227421.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449227421.01.LZZZZZZZ.jpg,1.2142857142857142
620,All Through the Night (Holiday Classics),Mary Higgins Clark,1999,Pocket,http://images.amazon.com/images/P/0671027123.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027123.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027123.01.LZZZZZZZ.jpg,1.2121212121212122
2057,Black Lightning,John Saul,1996,Ballantine Books,http://images.amazon.com/images/P/0449225046.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449225046.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449225046.01.LZZZZZZZ.jpg,1.2121212121212122
644,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)",ANNE RICE,2003,Ballantine Books,http://images.amazon.com/images/P/0345443683.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345443683.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345443683.01.LZZZZZZZ.jpg,1.2105263157894737
2091,Billy Straight : A Novel,JONATHAN KELLERMAN,1999,Ballantine Books,http://images.amazon.com/images/P/0345413865.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413865.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413865.01.LZZZZZZZ.jpg,1.2096774193548387
2459,Going Home,Danielle Steele,2003,Pocket Books,http://images.amazon.com/images/P/0743474104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743474104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743474104.01.LZZZZZZZ.jpg,1.2093023255813953
420,The Satanic Verses,Salman Rushdie,1992,Distributors,http://images.amazon.com/images/P/0963270702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0963270702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0963270702.01.LZZZZZZZ.jpg,1.206896551724138
972,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989,Berkley Publishing Group,http://images.amazon.com/images/P/0425116840.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425116840.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425116840.01.LZZZZZZZ.jpg,1.205128205128205
2728,Firefly Beach,Luanne Rice,2001,Bantam Books,http://images.amazon.com/images/P/0553573209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553573209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553573209.01.LZZZZZZZ.jpg,1.2045454545454546
2772,16 Lighthouse Road,Debbie Macomber,2001,Mira,http://images.amazon.com/images/P/1551668300.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551668300.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551668300.01.LZZZZZZZ.jpg,1.2045454545454546
1252,Thicker Than Water,Maggie Shayne,2003,Mira Books,http://images.amazon.com/images/P/1551667371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551667371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551667371.01.LZZZZZZZ.jpg,1.2045454545454546
2114,Outer Banks,Anne Rivers Siddons,1991,Harpercollins,http://images.amazon.com/images/P/006016249X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006016249X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006016249X.01.LZZZZZZZ.jpg,1.2040816326530612
20,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000,Tyndale House Publishers,http://images.amazon.com/images/P/0842342702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842342702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842342702.01.LZZZZZZZ.jpg,1.2040816326530612
1226,Second Child,John Saul,1997,Bantam Books,http://images.amazon.com/images/P/0553287303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553287303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553287303.01.LZZZZZZZ.jpg,1.2040816326530612
1446,Le Mariage,Diane Johnson,2001,Plume Books,http://images.amazon.com/images/P/0452282268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282268.01.LZZZZZZZ.jpg,1.2
2404,Show of Evil,William Diehl,1995,Ballantine Books,http://images.amazon.com/images/P/0345375351.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345375351.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345375351.01.LZZZZZZZ.jpg,1.2
1789,Peachtree Road,Anne Rivers Siddons,1989,Ballantine Books,http://images.amazon.com/images/P/0345362721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345362721.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345362721.01.LZZZZZZZ.jpg,1.2
2200,The Sigma Protocol,Robert Ludlum,2002,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312982518.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312982518.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312982518.01.LZZZZZZZ.jpg,1.2
1116,Lie Down With Lions,Ken Follett,1986,New Amer Library (Mm),http://images.amazon.com/images/P/0451146425.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451146425.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451146425.01.LZZZZZZZ.jpg,1.2
1785,The Burden of Proof,Scott Turow,1991,Warner Books,http://images.amazon.com/images/P/0446360589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446360589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446360589.01.LZZZZZZZ.jpg,1.2
2185,Daring to Dream,Nora Roberts,1996,Jove Books,http://images.amazon.com/images/P/0515119202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515119202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515119202.01.LZZZZZZZ.jpg,1.2
2367,Reflections And Dreams,Nora Roberts,2001,Silhouette,http://images.amazon.com/images/P/0373484429.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484429.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484429.01.LZZZZZZZ.jpg,1.2
1459,Something More: Excavating Your Authentic Self,Sarah Ban Breathnach,1998,Warner Books,http://images.amazon.com/images/P/0446524131.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446524131.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446524131.01.LZZZZZZZ.jpg,1.2
2209,Now and Forever,Danielle Steel,1978,Dell,http://images.amazon.com/images/P/0440117437.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440117437.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440117437.01.LZZZZZZZ.jpg,1.1951219512195121
77,Legacy of Silence,Belva Plain,1998,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385316895.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385316895.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385316895.01.LZZZZZZZ.jpg,1.1944444444444444
759,Dave Barry's Greatest Hits,Dave Barry,1997,Ballantine Books,http://images.amazon.com/images/P/0345419995.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345419995.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345419995.01.LZZZZZZZ.jpg,1.1944444444444444
1550,Dust to Dust,TAMI HOAG,2002,Bantam,http://images.amazon.com/images/P/0553582526.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582526.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582526.01.LZZZZZZZ.jpg,1.1935483870967742
613,After Dark,Jayne Castle,2000,Jove Books,http://images.amazon.com/images/P/051512902X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051512902X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051512902X.01.LZZZZZZZ.jpg,1.1923076923076923
2271,The Copper Beech,Maeve Binchy,1993,Dell,http://images.amazon.com/images/P/0440213290.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440213290.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440213290.01.LZZZZZZZ.jpg,1.1898734177215189
1030,Flight,Jan Burke,2002,Pocket,http://images.amazon.com/images/P/0743439775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743439775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743439775.01.LZZZZZZZ.jpg,1.1875
1234,The Best Laid Plans,Sidney Sheldon,1998,Warner Books,http://images.amazon.com/images/P/0446604089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446604089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446604089.01.LZZZZZZZ.jpg,1.1851851851851851
1856,Captain Underpants and the Invasion of the Incredibly Naughty Cafeteria Ladies from Outer Space,Dav Pilkey,1999,Scholastic,http://images.amazon.com/images/P/0439049962.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439049962.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439049962.01.LZZZZZZZ.jpg,1.1851851851851851
2451,Nobody Knows,Mary Jane Clark,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983832.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983832.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983832.01.LZZZZZZZ.jpg,1.1851851851851851
446,Valhalla Rising (Dirk Pitt Adventures (Paperback)),Clive Cussler,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425185710.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425185710.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425185710.01.LZZZZZZZ.jpg,1.1842105263157894
1927,Darkfall,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425104346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425104346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425104346.01.LZZZZZZZ.jpg,1.183673469387755
1529,The Edge,Catherine Coulter,2000,Jove Books,http://images.amazon.com/images/P/0515128600.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515128600.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515128600.01.LZZZZZZZ.jpg,1.1830985915492958
565,Switcheroo : A Novel,Olivia Goldsmith,1999,HarperTorch,http://images.amazon.com/images/P/0061097659.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097659.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097659.01.LZZZZZZZ.jpg,1.1818181818181819
1902,Blue Highways a Journey Into America,William Least Heat-Moon,1983,Ballantine Books,http://images.amazon.com/images/P/0449204324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449204324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449204324.01.LZZZZZZZ.jpg,1.1818181818181819
825,Warning Signs,Stephen White,2003,Dell Publishing Company,http://images.amazon.com/images/P/0440237416.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440237416.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440237416.01.LZZZZZZZ.jpg,1.1818181818181819
2845,Up Country,Nelson DeMille,2003,Warner Vision,http://images.amazon.com/images/P/0446611913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611913.01.LZZZZZZZ.jpg,1.1818181818181819
795,The Experiment,John Darnton,1999,Penguin USA,http://images.amazon.com/images/P/0525945172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525945172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525945172.01.LZZZZZZZ.jpg,1.1818181818181819
1405,Orlando: A Biography,Virginia Woolf,1999,Lb May &amp; Assoc Inc,http://images.amazon.com/images/P/1853262390.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853262390.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853262390.01.LZZZZZZZ.jpg,1.1818181818181819
1104,Plantation: A Lowcountry Tale,Dorothea Benton Frank,2001,Jove Books,http://images.amazon.com/images/P/0515131083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515131083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515131083.01.LZZZZZZZ.jpg,1.1794871794871795
1775,A Virtuous Woman (Oprah's Book Club (Paperback)),Kaye Gibbons,1997,Vintage Books,http://images.amazon.com/images/P/0375703063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375703063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375703063.01.LZZZZZZZ.jpg,1.1794871794871795
2412,Jupiter's Bones : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,2000,Avon,http://images.amazon.com/images/P/0380730820.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380730820.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380730820.01.LZZZZZZZ.jpg,1.1764705882352942
350,Ironweed,William J. Kennedy,1989,Penguin Books,http://images.amazon.com/images/P/0140070206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140070206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140070206.01.LZZZZZZZ.jpg,1.1764705882352942
973,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425191184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425191184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425191184.01.LZZZZZZZ.jpg,1.175
1452,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell,http://images.amazon.com/images/P/0440224705.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224705.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224705.01.LZZZZZZZ.jpg,1.175
1791,If Tomorrow Comes,Sidney Sheldon,1986,Warner Books> C/o Little Br,http://images.amazon.com/images/P/0446329894.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446329894.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446329894.01.LZZZZZZZ.jpg,1.1746031746031746
